responsable,fecha_extraccion,titulo,ubicacion,m2,precio,dormitorios,banos,estacionamiento,piscina,quincho,terraza,gimnasio,lavanderia,enlace
Constanza Torres,2026-04-22 17:26:58,Departamento Mitula,Coquimbo,75,900000.0,2,2,1,1,1,1,1,1,https://casas.mitula.cl/adform/24301-256-71a3-19d7bc9a763c-a7c3-19ca6cb-991e?page=1&pos=10&t_sec=1&t_pvid=d6aa1de9-975f-4688-80e4-45adbacb34ad&hd=false
Constanza Torres,2026-04-22 17:26:58,Departamento Mitula,Coquimbo,75,720000.0,3,2,1,1,0,0,1,0,https://casas.mitula.cl/adform/24301-256-7f2b-2495080f3925-ab3f-19b94e5-54cd?page=1&pos=11&t_sec=1&t_pvid=d6aa1de9-975f-4688-80e4-45adbacb34ad&hd=false
Constanza Torres,2026-04-22 17:27:06,Departamento Mitula,La Serena,95,800000.0,3,2,1,1,0,1,1,0,https://casas.mitula.cl/adform/24301-256-7e1c-9e83349044eb-a4c3-19c51e2-4736?page=2&pos=0&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:06,Departamento Mitula,Coquimbo,60,550000.0,2,2,1,1,0,1,0,0,https://casas.mitula.cl/adform/24301-256-785b-c40020a9922f-9d4a-19cfd56-6006?page=2&pos=1&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,La Serena,66,700000.0,2,2,1,1,0,1,1,0,https://casas.mitula.cl/adform/24301-256-7e36-a18aa757bf32-9f3a-19d3d0f-1ae2?page=2&pos=2&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,La Serena,80,850000.0,3,2,1,1,0,1,0,0,https://casas.mitula.cl/adform/24301-256-7fd1-fa6a9d8027ac-9aea-19c4dcf-b0a8?page=2&pos=3&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,La Serena,104,120000.0,3,2,1,1,1,1,0,0,https://casas.mitula.cl/adform/24301-256-73be-4b7dd6e59e49-b3de-19625da-3e7?page=2&pos=4&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,La Serena,65,520000.0,2,2,1,1,1,1,0,0,https://casas.mitula.cl/adform/24301-256-75e5-c6a1b43c37a1-ae05-19d0658-eb47?page=2&pos=5&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,La Serena,77,680000.0,3,2,1,1,1,1,0,0,https://casas.mitula.cl/adform/24301-256-741e-ece157bb6003-9c98-19ac3b0-7e94?page=2&pos=6&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,La Serena,65,450000.0,3,2,1,1,1,1,0,0,https://casas.mitula.cl/adform/24301-256-4952-59fe89f9c123-8bc0-35e589c1-e32c?page=2&pos=7&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,La Serena,55,470000.0,3,1,1,1,1,0,0,1,https://casas.mitula.cl/adform/24301-256-7327-e2789c876fdf-8926-1950340-1289?page=2&pos=8&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,La Serena,0,650000.0,2,2,1,1,1,1,0,0,https://casas.mitula.cl/adform/24301-256-74cd-16ec4ad338ef-ad66-19908b0-73a6?page=2&pos=9&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,La Serena,56,500000.0,3,2,1,1,1,0,1,0,https://casas.mitula.cl/adform/24301-256-78a4-6c549328954d-b74c-19b0ba7-411a?page=2&pos=10&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,Coquimbo,34,350000.0,1,1,0,1,0,1,0,0,https://casas.mitula.cl/adform/24301-256-7329-15e9c089f0c1-b1ac-1960301-b012?page=2&pos=11&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,Coquimbo,130,950000.0,3,2,1,1,1,1,1,0,https://casas.mitula.cl/adform/24301-256-7895-d83b56348811-9505-19d31a7-920b?page=2&pos=12&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,La Serena,55,580000.0,2,2,1,1,1,0,1,0,https://casas.mitula.cl/adform/24301-256-77ed-fd22ad03f9ef-a45e-19d7948-d7f0?page=2&pos=13&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,Coquimbo,65,480000.0,3,1,1,1,1,0,0,0,https://casas.mitula.cl/adform/24301-256-762a-7868ccb3bf74-8a69-19d9381-39e2?page=2&pos=14&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,Coquimbo,90,850000.0,3,2,1,1,1,1,0,1,https://casas.mitula.cl/adform/24301-256-718f-1f99e4d7e44f-9373-19db1e3-8840?page=2&pos=15&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,Coquimbo,65,580000.0,2,2,1,1,1,1,0,1,https://casas.mitula.cl/adform/24301-256-7852-2bb8799692d5-9212-19cee84-c550?page=2&pos=16&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,Coquimbo,60,550000.0,2,2,1,1,0,1,0,0,https://casas.mitula.cl/adform/24301-256-787b-688f6e8df57d-9117-19d1d6c-9ee3?page=2&pos=17&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,Coquimbo,55,95000.0,2,2,1,1,1,1,0,1,https://casas.mitula.cl/adform/24301-256-776d-e39c3c733a53-b34d-1934c55-35dd?page=2&pos=18&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,La Serena,115,135000.0,4,2,1,1,0,1,0,0,https://casas.mitula.cl/adform/24301-256-7548-497e8e894bb-b72b-19328ac-fabb?page=2&pos=19&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,Coquimbo,130,145000.0,4,3,1,1,1,1,0,0,https://casas.mitula.cl/adform/24301-256-7870-dbf6789f870a-8b35-193124e-8e2?page=2&pos=20&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,Coquimbo,85,110000.0,2,2,1,1,0,1,0,0,https://casas.mitula.cl/adform/24301-256-787f-43543bc90ef9-ab3b-1930954-6aab?page=2&pos=21&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,Coquimbo,0,1100000.0,3,2,1,1,0,1,1,0,https://casas.mitula.cl/adform/24301-256-78a5-93c4f6d79185-879c-19c97fb-4e53?page=2&pos=22&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,Coquimbo,55,90000.0,2,2,1,1,1,1,0,1,https://casas.mitula.cl/adform/24301-256-7658-4e300ee61799-b312-1932d9f-c22d?page=2&pos=23&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,Coquimbo,60,100000.0,2,2,1,1,0,1,0,0,https://casas.mitula.cl/adform/24301-256-7870-fc37ee09450a-8b35-1931294-a91?page=2&pos=24&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,Coquimbo,63,450000.0,3,5,1,1,1,1,1,0,https://casas.mitula.cl/adform/24301-256-7245-562d6b4c2c72-8463-19c4451-54d7?page=2&pos=25&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,La Serena,60,580000.0,2,2,1,1,0,1,0,0,https://casas.mitula.cl/adform/24301-256-739c-5449c0cfb41e-8b13-19d31b8-dbbd?page=2&pos=26&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,Coquimbo,60,100000.0,2,2,1,1,1,0,1,1,https://casas.mitula.cl/adform/24301-256-7baf-4f4c613f6dd-87a7-19346b9-b8b7?page=2&pos=27&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,Coquimbo,72,420000.0,2,1,1,1,1,0,0,0,https://casas.mitula.cl/adform/24301-256-789b-9fe841707b6d-b1e2-19bfc15-3bff?page=2&pos=28&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:07,Departamento Mitula,La Serena,0,75000.0,3,1,1,1,1,1,0,0,https://casas.mitula.cl/adform/24301-256-7548-fbfeb21ef725-b72a-1932898-b938?page=2&pos=29&t_sec=1&t_pvid=f8aecf91-5634-48fd-b49f-9eb139769826&hd=false
Constanza Torres,2026-04-22 17:27:16,Departamento Mitula,La Serena,53,480000.0,2,2,1,1,0,1,0,0,https://casas.mitula.cl/adform/24301-256-799f-c1bf29ea0a1-a8c9-19ae069-f5c6?page=3&pos=0&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:16,Departamento Mitula,La Serena,46,500000.0,2,1,0,1,1,1,0,0,https://casas.mitula.cl/adform/24301-256-50bf-ce526dafdda6-a421-2afb550-2ab1?page=3&pos=1&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:16,Departamento Mitula,La Serena,82,500000.0,3,2,1,1,1,1,0,0,https://casas.mitula.cl/adform/24301-256-4f61-b122a782adad-85e5-cbee450c-d4f9?page=3&pos=2&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:16,Departamento Mitula,Coquimbo,99,800000.0,4,3,1,1,1,1,1,1,https://casas.mitula.cl/adform/24301-256-46c0-e05d9a802abc-bfde-a50ce6d8-311a?page=3&pos=3&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:16,Departamento Mitula,Coquimbo,58,415000.0,3,1,1,1,1,1,1,0,https://casas.mitula.cl/adform/24301-256-45a8-5d31e40785ac-b631-fbd798a4-926c?page=3&pos=4&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:16,Departamento Mitula,Coquimbo,45,400000.0,2,1,1,1,1,1,1,0,https://casas.mitula.cl/adform/24301-256-4e68-4e9fdf5ce1c0-acd0-f6ff344f-d78c?page=3&pos=5&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:16,Departamento Mitula,La Serena,47,410000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-50f5-81ee89f6ae6c-83e2-958c6a6f-c8bf?page=3&pos=6&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:17,Departamento Mitula,Coquimbo,80,600000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4c92-a9750e23109a-875d-34454204-4ada?page=3&pos=7&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:17,Departamento Mitula,La Serena,92,700000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4f5f-4e4b379cfa0a-a37a-27f0e0d5-31dd?page=3&pos=8&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:17,Departamento Mitula,Coquimbo,54,400000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-49cd-887b734ab65f-851c-37a01e3e-eafb?page=3&pos=9&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:17,Departamento Mitula,La Serena,69,600000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-497b-a757b96fba1d-aa15-d7698c20-9b4f?page=3&pos=10&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:17,Departamento Mitula,La Serena,70,620000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4e70-224bed0c470e-aa05-b7d6ea8e-c326?page=3&pos=11&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:17,Departamento Mitula,La Serena,48,550000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4614-faf746600cf1-8c43-aff34df3-5a28?page=3&pos=12&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:17,Departamento Mitula,Coquimbo,60,550000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-47ee-4a2a25c669f8-8392-9a83b366-a3d0?page=3&pos=13&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:17,Departamento Mitula,Coquimbo,61,600000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-5093-9149a2b16e80-be4b-dbb1a289-5cbe?page=3&pos=14&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:17,Departamento Mitula,Coquimbo,25,380000.0,1,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4c00-fd7612bf5330-858d-f5210f8a-c1cd?page=3&pos=15&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:17,Departamento Mitula,Coquimbo,85,630000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-787d-da4bb09138a9-88a0-19db2e7-fa28?page=3&pos=16&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:17,Departamento Mitula,Coquimbo,140,1200000.0,4,3,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7718-90193dac124a-8c2d-19b9bf0-c5bc?page=3&pos=17&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:17,Departamento Mitula,La Serena,0,550000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-75c9-fb982b978d33-adef-19d7ad9-b97b?page=3&pos=19&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:17,Departamento Mitula,Coquimbo,46,480000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7117-c64dcc5c2a8f-915f-19db728-192?page=3&pos=20&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:17,Departamento Mitula,La Serena,0,570000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7f1c-392b20c3251-a422-19b9b86-4268?page=3&pos=21&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:17,Departamento Mitula,Coquimbo,65,600000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4c59-e8b1a703dc37-955f-a66b92b6-1314?page=3&pos=22&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:17,Departamento Mitula,La Serena,0,150000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7f84-608853c0db23-8bf6-19a2a4b-9d4?page=3&pos=23&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:17,Departamento Mitula,La Serena,65,550000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7a97-66d07ff2a793-9295-19db6d1-d9de?page=3&pos=24&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:17,Departamento Mitula,Coquimbo,54,530000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-77c6-a0dce259845c-8b5d-19db6e9-835a?page=3&pos=25&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:17,Departamento Mitula,Coquimbo,68,650000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7eed-dbce8d02e3a3-c0fd-19c6e01-144f?page=3&pos=27&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:17,Departamento Mitula,La Serena,0,80000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-776d-9ffbac898ab-b34e-1934c82-9cd9?page=3&pos=28&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:17,Departamento Mitula,La Serena,45,470000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7a5f-7b1414fbe981-bf70-19db4bc-1848?page=3&pos=29&t_sec=1&t_pvid=05f2ebd6-2830-4253-a116-1ad88fb6dde1&hd=false
Constanza Torres,2026-04-22 17:27:24,Departamento Mitula,La Serena,45,470000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-73a6-c2512ad4e7b0-82b5-19db4bc-79b?page=4&pos=0&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:24,Departamento Mitula,La Serena,97,700000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-74c4-95192f0dacb5-939a-19d2018-21a3?page=4&pos=1&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:24,Departamento Mitula,La Serena,81,950000.0,2,3,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7239-b56f3f97e72c-8555-19b0da7-e117?page=4&pos=2&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:24,Departamento Mitula,La Serena,30,370000.0,1,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7b9f-641127208705-93b1-19c5888-1883?page=4&pos=3&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:24,Departamento Mitula,La Serena,60,65000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-79e8-629124c1fc7a-a53d-199c901-257?page=4&pos=4&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:24,Departamento Mitula,La Serena,55,60000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-739d-1e4349ab8ec6-b6cb-199c900-fbda?page=4&pos=5&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:24,Departamento Mitula,Coquimbo,80,750000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7363-e9b97a6be980-ac4a-19c9664-5b3c?page=4&pos=6&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:24,Departamento Mitula,La Serena,70,650000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7525-eef630938af7-8130-19db538-fe60?page=4&pos=7&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:25,Departamento Mitula,La Serena,60,510000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7347-a379cc691cbd-9dc1-19db042-c684?page=4&pos=8&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:25,Departamento Mitula,La Serena,42,360000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7644-5d8cd68d8fa9-a600-19db4b9-5900?page=4&pos=9&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:25,Departamento Mitula,La Serena,65,50000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-734c-64ec1c14a28f-83fe-19a1640-5b48?page=4&pos=10&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:25,Departamento Mitula,La Serena,60,50000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-801a-b1edd1f012e7-ba1a-199c900-efb4?page=4&pos=11&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:25,Departamento Mitula,La Serena,94,750000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7393-182a8080b048-8600-19c819a-f18d?page=4&pos=12&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:25,Departamento Mitula,La Serena,51,520000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-71ad-461ae65817b6-a167-19c8a9f-2e51?page=4&pos=13&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:25,Departamento Mitula,La Serena,77,600000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7234-a368fbde3cab-9fcd-19d6904-f604?page=4&pos=14&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:25,Departamento Mitula,Coquimbo,70,900000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-5079-bb1455226c44-b23a-bbc70b17-931a?page=4&pos=15&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:25,Departamento Mitula,La Serena,45,580000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4ca8-ca460ec080e8-99b7-f00cd921-84a6?page=4&pos=16&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:25,Departamento Mitula,La Serena,49,510000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-42cb-e2dadee36b3b-a35f-9a987a50-f2d7?page=4&pos=17&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:25,Departamento Mitula,La Serena,91,1200000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-49e1-c9eb5168cd0e-b5e6-6b44b2e4-eee0?page=4&pos=18&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:25,Departamento Mitula,La Serena,65,680000.0,2,5,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-48b9-d2835f42e9db-b293-5fe23d0b-71b3?page=4&pos=19&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:25,Departamento Mitula,Coquimbo,68,990000.0,2,5,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-45ca-b0ee1bb30428-a12f-f7dc93ee-e117?page=4&pos=20&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:25,Departamento Mitula,La Serena,57,600000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-73f0-b0b8ea858b3b-b5a9-19a268d-f03b?page=4&pos=21&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:25,Departamento Mitula,La Serena,105,950000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-71af-e369e5bbbdf2-9adb-1959aad-8859?page=4&pos=22&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:25,Departamento Mitula,Coquimbo,51,780000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4af9-8136a0a297eb-9b6d-f58acc00-8cc7?page=4&pos=23&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:25,Departamento Mitula,Coquimbo,54,550000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-41f8-e3cd11bdcc73-bf17-169bf82a-57f0?page=4&pos=24&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:25,Departamento Mitula,Coquimbo,46,500000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-48e6-ab5715008dd1-b337-d89b5da4-988e?page=4&pos=25&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:25,Departamento Mitula,Coquimbo,60,580000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4437-c9151ea2f36c-bf5a-76805f35-7d6f?page=4&pos=26&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
